

"Area","Area Id","Variable Name","Variable Id","Year","Value","Symbol","Md"
"[16] [P-Adjustment-N] | Karun 24.7 joins the Shatt Al-Arab on the border and cannot be considered as a resource, since it enters Iraq just before flowing into the sea"
"[17] [P-Adjustment-N] | Karun 24.7 joins the Shatt Al-Arab on the border and cannot be considered as a resource, since it enters Iraq just before flowing into the sea"
"[18] [P-Adjustment-N] | Karun 24.7 joins the Shatt Al-Arab on the border and cannot be considered as a resource, since it enters Iraq just before flowing into the sea"
"[19] [P-Components-N] | From Saudi Arabia 0.08 (groundwater from Umm er Radhuma)"
"[20] [P-Components-N] | From Saudi Arabia 0.08 (groundwater from Umm er Radhuma)"
"[21] [P-Components-N] | From Saudi Arabia 0.08 (groundwater from Umm er Radhuma)"
"[22] [P-Components-N] | From Saudi Arabia 0.08 (groundwater from Umm er Radhuma)"
"[23] [P-Components-N] | From Saudi Arabia 0.08 (groundwater from Umm er Radhuma)"
"[24] [P-Components-N] | From Saudi Arabia 0.08 (groundwater from Umm er Radhuma)"
"[25] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 20.77% (IWMI)"
"[26] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 20.77% (IWMI)"
"[27] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 20.77% (IWMI)"
"[28] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 20.77% (IWMI)"
"[29] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 20.77% (IWMI)"
"[30] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 20.77% (IWMI)"
"[31] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 20.77% (IWMI)"
"[32] [P-Reference period-N] | Reference year not well-defined (1995-1999)"
"[33] [P-Components-N] | TO:  Iraq: 9 (Euphrates)"
"[34] [P-Components-N] | TO:  Iraq: 9 (Euphrates)"
"[35] [P-Components-N] | TO:  Iraq: 9 (Euphrates)"
"[36] [P-Components-N] | TO:  Iraq: 9 (Euphrates)"
"[37] [P-Components-N] | TO:  Iraq: 9 (Euphrates)"
"[38] [P-Components-N] | TO:  Iraq: 9 (Euphrates)"
"[39] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 7.36% (IWMI)"
"[40] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 7.36% (IWMI)"
"[41] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 7.36% (IWMI)"
"[42] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 7.36% (IWMI)"
"[43] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 7.36% (IWMI)"
"[44] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 7.36% (IWMI)"
"[45] [P-Adjustment-N] | Environmental Water Requirement as a percentage of Total Runoff: 7.36% (IWMI)"
"[46] [P-Components-N] | Turkey has unilaterally guaranteed to allow 15.75 km3/year (500 m3/s) of water cross the border to the Syrian Arab Republic, but no formal agreement has been obtained so far on the sharing of the Euphrates water. To Georgia (Corub River) 3.15"
"[47] [P-Components-N] | Turkey has unilaterally guaranteed to allow 15.75 km3/year (500 m3/s) of water cross the border to the Syrian Arab Republic, but no formal agreement has been obtained so far on the sharing of the Euphrates water. To Georgia (Corub River) 3.15"
"[48] [P-Components-N] | Turkey has unilaterally guaranteed to allow 15.75 km3/year (500 m3/s) of water cross the border to the Syrian Arab Republic, but no formal agreement has been obtained so far on the sharing of the Euphrates water. To Georgia (Corub River) 3.15"
"[49] [P-Components-N] | Turkey has unilaterally guaranteed to allow 15.75 km3/year (500 m3/s) of water cross the border to the Syrian Arab Republic, but no formal agreement has been obtained so far on the sharing of the Euphrates water. To Georgia (Corub River) 3.15"
"[50] [P-Components-N] | Turkey has unilaterally guaranteed to allow 15.75 km3/year (500 m3/s) of water cross the border to the Syrian Arab Republic, but no formal agreement has been obtained so far on the sharing of the Euphrates water. To Georgia (Corub River) 3.15"
"[51] [P-Components-N] | Turkey has unilaterally guaranteed to allow 15.75 km3/year (500 m3/s) of water cross the border to the Syrian Arab Republic, but no formal agreement has been obtained so far on the sharing of the Euphrates water. To Georgia (Corub River) 3.15"
"[52] [P-Overall accuracy-N] | Original capacities reported in the Water Report 34 were substantially larger, but these included several small dams that were later to contain substantial units problems that have since been corrected"
"[53] [P-Adjustment-N] | Data might be slightly underestimated"
"[54] [P-Overall accuracy-N] | Original capacities reported in the Water Report 34 were substantially larger, but these included several small dams that were later to contain substantial units problems that have since been corrected"
"[55] [P-Adjustment-N] | Data might be slightly underestimated"
"[56] [P-Overall accuracy-N] | Original capacities reported in the Water Report 34 were substantially larger, but these included several small dams that were later to contain substantial units problems that have since been corrected"
"[57] [P-Adjustment-N] | Data might be slightly underestimated"
"[58] [P-Overall accuracy-N] | Original capacities reported in the Water Report 34 were substantially larger, but these included several small dams that were later to contain substantial units problems that have since been corrected"
"[59] [P-Adjustment-N] | Data might be slightly underestimated"
"[60] [P-Overall accuracy-N] | Original capacities reported in the Water Report 34 were substantially larger, but these included several small dams that were later to contain substantial units problems that have since been corrected"
"[61] [P-Adjustment-N] | Data might be slightly underestimated"
"[62] [P-Adjustment-N] | Data might be slightly underestimated"
"[63] [P-Overall accuracy-N] | Original capacities reported in the Water Report 34 were substantially larger, but these included several small dams that were later to contain substantial units problems that have since been corrected"
"[64] [P-Adjustment-N] | Data might be slightly underestimated"
"[65] [P-Overall accuracy-N] | Original capacities reported in the Water Report 34 were substantially larger, but these included several small dams that were later to contain substantial units problems that have since been corrected"

E - External data
I - AQUASTAT estimate
K - Aggregate data
L - Modelled data
(c)  FAO of the UN
The information contained in AQUASTAT is provided free of charge to all users. Please quote as follows:
FAO. 2016. AQUASTAT Main Database - Food and Agriculture Organization of the United Nations (FAO). Website accessed on[01/06/2020 11:31]
 
